0.786904	 0.858110
1.182050	 0.757502
0.828698	 0.987701
0.894072	 1.034329
0.943098	 1.176093
1.152892	 0.888334
1.204302	 1.181329
1.193414	 0.842587
1.185149	 1.206490
1.002856	 0.829716
0.757452	 0.881058
1.108451	 0.950785
1.156929	 0.983577
1.232687	 0.982824
0.877360	 0.865037
0.999388	 0.914264
0.973147	 0.931438
0.921767	 1.051846
1.169138	 1.065838
0.836175	 0.862236
0.991932	 1.239067
1.000570	 0.946234
1.170396	 0.943984
1.038821	 1.105545
0.900474	 0.791677
1.185261	 0.907926
0.172735	 0.293712
0.358711	 0.079664
0.027289	 0.341398
0.312488	 0.154649
0.456435	 0.061876
0.318913	 0.179582
0.243314	 0.490680
0.481428	 0.162452
0.306518	 0.067602
0.274688	 0.048450
0.056669	 0.025259
0.244684	 0.477065
0.219242	 0.033506
0.332609	 0.369716
0.075182	 0.267870
0.027642	 0.247917
0.061583	 0.386353
0.327581	 0.088872
0.227751	 0.140069
0.243521	 0.184186
0.201945	 0.062435
0.363768	 0.445259
0.053115	 0.345195
0.107712	 0.359633
0.412797	 0.382400
0.408083	 0.469467
0.407659	 0.152768
0.446531	 0.126901
0.186273	 0.279141
0.496618	 0.261456
0.047011	 0.024260
0.009373	 0.108594
0.410613	 0.336954
0.197466	 0.138363
0.477023	 0.440987
0.322549	 0.178968
0.003422	 0.186317
0.124227	 0.056537
0.031512	 0.231939
0.416170	 0.444309
0.114339	 0.324253
0.413776	 0.021998
0.477021	 0.360307
0.148899	 0.163294
0.139448	 0.145517
0.424750	 0.186459
0.169777	 0.434123
0.295053	 0.080389
0.271076	 0.492519
0.218753	 0.248099
0.433506	 0.041302
0.427067	 0.436928
0.227619	 0.051294
0.493465	 0.259131
0.283233	 0.409635
0.203440	 0.397573
0.233888	 0.117216
0.419571	 0.210909
0.477524	 0.068470
0.374204	 0.116972
0.213987	 0.298954
0.303431	 0.383764
0.233077	 0.098484
0.464154	 0.004153
0.091003	 0.182907
0.252252	 0.024509
0.224209	 0.179319
0.461437	 0.451828
0.230613	 0.454902
0.210958	 0.013847
0.364537	 0.414399
0.411420	 0.098425
0.031615	 0.330991
0.309334	 0.009139
0.399461	 0.183538
0.126111	 0.113449
0.482491	 0.429542
0.497213	 0.215568
0.028026	 0.461367
0.219721	 0.119030
0.144273	 0.471973
0.143539	 0.368482
0.151292	 0.104977
0.320309	 0.381906
0.059879	 0.031268
0.395753	 0.424415
0.445667	 0.307173
0.022840	 0.477282
0.138164	 0.332174
0.486421	 0.037625
0.015711	 0.112531
0.151074	 0.498202
0.042073	 0.148287
0.213770	 0.070100
0.109654	 0.433492
0.189130	 0.253927
0.405465	 0.332669
0.122409	 0.056757
0.437646	 0.442718
0.438663	 0.497524
0.473986	 0.334416
0.421939	 0.419653
0.141589	 0.444779
0.396935	 0.279752
0.276953	 0.383356
0.317377	 0.292664
0.495887	 0.468451
0.290866	 0.037960
0.116738	 0.004637
0.108060	 0.226391
0.438128	 0.297190
0.480318	 0.343593
0.129859	 0.102727
0.400350	 0.067504
0.045445	 0.339014
0.065028	 0.019431
0.173429	 0.486968
0.439084	 0.315018
0.431747	 0.336019
0.094770	 0.208699
0.219374	 0.412147
0.001363	 0.215261
0.380598	 0.292229
0.253222	 0.497336
0.296866	 0.361282
0.223728	 0.234994
0.158472	 0.204046
0.078587	 0.288331
0.306773	 0.478938
0.355835	 0.352218
0.317951	 0.420863
0.371649	 0.491381
0.407831	 0.310733
0.306399	 0.339578
0.146752	 0.401169
0.048277	 0.366126
0.313317	 0.049640
0.081387	 0.193915
0.341870	 0.334609
0.191251	 0.138736
0.195891	 0.414979
0.373730	 0.354363
0.119025	 0.452318
0.142694	 0.425798
0.431255	 0.498529
0.278016	 0.249207
0.419392	 0.149665
0.240588	 0.327223
0.460398	 0.046986
0.166801	 0.107150
1.948156	 1.715079
1.973276	 1.761472
1.764719	 1.554663
1.955387	 1.606589
1.889272	 1.646639
1.745325	 1.585164
1.561618	 1.619055
1.939527	 1.680643
1.571373	 1.582221
1.606441	 1.502628
1.580750	 1.884457
1.751835	 1.500142
1.534122	 1.992422
1.827366	 1.994520
1.539409	 1.994167
1.601670	 1.987564
1.709245	 1.574946
1.749036	 1.973965
1.629609	 1.704424
1.580554	 1.518882
1.851063	 1.825878
1.604045	 1.912681
1.944933	 1.543572
1.593324	 1.516306
1.625793	 1.699765
1.518934	 1.706543
1.584222	 1.770768
1.706686	 1.618344
1.763190	 1.534051
1.612864	 1.802599
1.528218	 1.714534
1.790163	 1.737464
1.789480	 1.539200
1.711428	 1.919089
1.743623	 1.791982
1.937971	 1.594686
1.617860	 1.542016
1.507367	 1.562793
1.585588	 1.600690
1.579099	 1.711382
1.800455	 1.598032
1.917925	 1.884676
1.868801	 1.624611
1.503020	 1.631991
1.658662	 1.615885
1.934590	 1.686881
1.830419	 1.724753
1.924345	 1.619899
1.763953	 1.635773
1.538988	 1.507576
1.927755	 1.976959
1.602262	 1.545615
1.518975	 1.609629
1.608408	 1.604564
1.710319	 1.687507
1.815946	 1.510774
1.785540	 1.733871
1.895450	 1.654341
1.858482	 1.898471
1.786331	 1.517144
1.514355	 1.720921
1.704025	 1.844774
1.945675	 1.628370
1.964673	 1.709628
1.764143	 1.503661
1.717204	 1.691898
1.980620	 1.819466
1.737513	 1.999595
1.929095	 1.845921
1.604158	 1.639414
1.533429	 1.920104
1.650188	 1.818969
1.653975	 1.545638
1.973309	 1.512456
1.944109	 1.759641
1.529601	 1.958464
1.980562	 1.733626
1.803238	 1.926237
1.861995	 1.767911
1.635864	 1.626138
1.771571	 1.853068
1.818036	 1.752191
1.672534	 1.555549
1.751786	 1.601630
1.901470	 1.855944
1.741044	 1.934899
1.776048	 1.891232
1.753867	 1.930022
1.936871	 1.727176
1.942478	 1.880980
1.986817	 1.972079
1.839444	 1.967379
1.705705	 1.642682
1.893615	 1.567700
1.910593	 1.529480
1.693838	 1.682164
1.882548	 1.511873
1.934355	 1.555082
1.567422	 1.686141
1.656712	 1.968892
1.542084	 1.897756
1.903791	 1.818132
1.788988	 1.657658
1.748154	 1.725859
1.884835	 1.690633
1.606838	 1.871651
1.662712	 1.946282
1.839030	 1.868416
1.588964	 1.732646
1.936116	 1.999557
1.762125	 1.629954
1.681721	 1.644673
1.641827	 1.616076
1.699755	 1.709250
1.802217	 1.856467
1.678142	 1.844301
1.754222	 1.581933
1.662433	 1.543210
1.739591	 1.910588
1.769069	 1.624425
1.601220	 1.875907
1.996077	 1.763932
1.822190	 1.835107
1.632348	 1.911154
1.567753	 1.568464
1.910711	 1.829878
1.698418	 1.592432
1.974551	 1.840246
1.708508	 1.674306
1.549496	 1.510725
1.530772	 1.727637
1.855026	 1.784995
1.809570	 1.517460
1.828205	 1.549160
1.928047	 1.597274
1.673586	 1.529267
1.973181	 1.669662
1.793199	 1.795371
1.504769	 1.925547
1.706524	 1.572522
1.994012	 1.617235
1.902400	 1.692430
1.709668	 1.876950
1.532676	 1.918176
1.551256	 1.582172
1.928901	 1.582028
1.809809	 1.783927
1.867023	 1.619379
1.801387	 1.695228
1.668539	 1.729434
0.292501	 1.842125
0.258701	 1.765682
0.011787	 1.551900
0.061053	 1.516556
0.477448	 1.767577
0.089078	 1.971460
0.384813	 1.991477
0.163890	 1.594480
0.368428	 1.696566
0.012656	 1.919684
0.278738	 1.941557
0.001712	 1.588547
0.225484	 1.868734
0.207926	 1.526871
0.063962	 1.876465
0.256304	 1.856463
0.218590	 1.515005
0.122145	 1.730377
0.066906	 1.683198
0.246934	 1.544354
0.450775	 1.836012
0.015814	 1.835588
0.327489	 1.679704
0.430068	 1.695917
0.376270	 1.942724
0.115601	 1.655008
0.384280	 1.617313
0.243555	 1.609764
0.486047	 1.951481
0.136635	 1.550009
0.327946	 1.892939
0.406472	 1.546536
0.407945	 1.528617
0.276913	 1.974851
0.211815	 1.523847
0.019204	 1.662590
0.359859	 1.535018
0.498177	 1.687348
0.214722	 1.928245
0.383266	 1.590992
0.370968	 1.998866
0.246000	 1.755249
0.116179	 1.989555
0.365013	 1.602226
0.441036	 1.501647
0.152235	 1.768982
0.394586	 1.558707
0.315518	 1.802531
0.087324	 1.592431
0.277382	 1.799139
0.116278	 1.796586
0.461728	 1.976137
0.331604	 1.959906
0.163485	 1.546326
0.388150	 1.546751
0.137318	 1.759119
0.045617	 1.883318
0.014367	 1.661796
0.372873	 1.879380
0.264022	 1.813909
0.381027	 1.916257
0.082891	 1.775614
0.474964	 1.898409
0.078145	 1.562287
0.490840	 1.855526
0.361426	 1.607118
0.152112	 1.823154
0.083255	 1.983716
0.283060	 1.746740
0.030042	 1.671210
0.293491	 1.667360
0.430329	 1.839109
0.050678	 1.944696
0.000905	 1.923551
0.324076	 1.764927
0.237461	 1.705103
0.181184	 1.820352
0.480716	 1.656148
0.218761	 1.558861
0.218435	 1.709600
0.414387	 1.579861
0.316718	 1.566499
0.403016	 1.899974
0.050215	 1.686075
0.146714	 1.580257
0.357286	 1.940205
0.247617	 1.787614
0.279314	 1.798295
0.232310	 1.780219
0.221847	 1.556386
0.045146	 1.959307
0.261489	 1.726331
0.279659	 1.742205
0.382479	 1.998420
0.301066	 1.600914
0.208020	 1.715453
0.180775	 1.524738
0.281952	 1.583791
0.424712	 1.832167
0.269866	 1.571426
0.412424	 1.627152
0.011631	 1.660042
0.414766	 1.790946
0.458337	 1.647077
0.071165	 1.680184
0.203463	 1.616311
0.139491	 1.964952
0.342642	 1.919150
0.207157	 1.725120
0.417570	 1.508224
0.326034	 1.625590
0.223677	 1.506809
0.150328	 1.505629
0.090600	 1.575040
0.337797	 1.860466
0.146466	 1.750221
0.487618	 1.658097
0.410263	 1.902384
0.449043	 1.868599
0.049460	 1.520208
0.048783	 1.752923
0.136519	 1.688274
0.217875	 1.979160
0.107424	 1.925032
0.204280	 1.524993
0.433256	 1.530314
0.150583	 1.656933
0.037124	 1.800911
0.162562	 1.627724
0.375951	 1.500359
0.488189	 1.522417
0.250580	 1.975807
0.180514	 1.660842
0.378191	 1.629557
0.029442	 1.927651
0.149765	 1.578225
0.180574	 1.786283
0.266498	 1.898449
0.265443	 1.873922
0.323482	 1.969724
0.398915	 1.756738
0.000038	 1.549498
0.413671	 1.537162
0.350409	 1.576233
0.164885	 1.726360
0.076592	 1.653075
0.248777	 1.827172
0.128882	 1.929292
0.488014	 1.507073
0.058849	 1.517456
1.934724	 0.208614
1.595680	 0.115298
1.994897	 0.362179
1.513747	 0.260340
1.736101	 0.337229
1.730064	 0.135016
1.593967	 0.230102
1.684515	 0.007638
1.767264	 0.034924
1.583871	 0.432150
1.761284	 0.160463
1.585225	 0.010062
1.987634	 0.214106
1.939353	 0.475648
1.721179	 0.498203
1.993103	 0.155903
1.706816	 0.088784
1.771200	 0.201713
1.950962	 0.284947
1.962054	 0.187063
1.622176	 0.192118
1.822079	 0.216143
1.922220	 0.006593
1.723781	 0.189484
1.541517	 0.307652
1.621634	 0.302802
1.968114	 0.206859
1.812863	 0.455748
1.920965	 0.252217
1.931396	 0.142144
1.750419	 0.424499
1.798047	 0.457235
1.513283	 0.069247
1.658949	 0.464245
1.854194	 0.121002
1.651308	 0.476371
1.813120	 0.473387
1.692514	 0.235340
1.979980	 0.416295
1.924825	 0.021497
1.723946	 0.046459
1.824299	 0.192060
1.753317	 0.137162
1.647808	 0.174282
1.889379	 0.079204
1.816427	 0.139798
1.503704	 0.114473
1.597034	 0.016987
1.683720	 0.255982
1.981232	 0.037914
1.876985	 0.132539
1.514285	 0.190105
1.605926	 0.206799
1.925445	 0.085906
1.623094	 0.350269
1.607404	 0.347040
1.896728	 0.431702
1.539100	 0.150045
1.568865	 0.186909
1.824328	 0.458244
1.766113	 0.140754
1.598042	 0.269817
1.755227	 0.195076
1.786803	 0.438947
1.951058	 0.268035
1.976862	 0.328043
1.900574	 0.491147
1.518147	 0.006500
1.697946	 0.443592
1.592407	 0.321040
1.793862	 0.199810
1.668080	 0.190590
1.631513	 0.207180
1.840635	 0.200377
1.894088	 0.164963
1.658621	 0.160201
1.805717	 0.256663
1.930018	 0.060945
1.951738	 0.216821
1.999892	 0.402796
1.984856	 0.476754
1.730839	 0.385430
1.967901	 0.248986
1.891931	 0.165847
1.692579	 0.484337
1.986887	 0.486440
1.684148	 0.154966
1.677030	 0.315660
1.862146	 0.017665
1.516037	 0.256234
1.682628	 0.174658
1.916436	 0.488345
1.931321	 0.346453
1.549290	 0.383059
1.563275	 0.049182
1.785855	 0.048131
1.525936	 0.016694
1.933561	 0.493836
1.765681	 0.325492
1.659683	 0.458259
1.809829	 0.146570
1.944699	 0.493977
1.801536	 0.121729
1.809637	 0.163682
1.639394	 0.325674
1.919917	 0.322022
1.500332	 0.336352
1.810367	 0.431653
1.682806	 0.359657
1.814712	 0.246080
1.908839	 0.100567
1.794211	 0.434775
1.617261	 0.227772
1.928611	 0.382942
1.553263	 0.088295
1.841201	 0.363092
1.734865	 0.285900
1.857069	 0.036401
1.907629	 0.166705
1.700083	 0.047024
1.992379	 0.120000
1.869046	 0.492711
1.956352	 0.179413
1.924364	 0.139157
1.539070	 0.239076
1.885238	 0.447909
1.839644	 0.179448
1.882684	 0.456905
1.907220	 0.311295
1.839847	 0.460483
1.899590	 0.181048
1.823575	 0.134454
1.966948	 0.180644
1.670855	 0.374578
1.847349	 0.370938
1.921601	 0.339729
1.990938	 0.290647
1.832440	 0.447290
1.970060	 0.256805
1.586447	 0.009130
1.995881	 0.471685
1.957040	 0.335525
1.651133	 0.339724
1.792430	 0.058353
1.651019	 0.132277
1.518836	 0.050608
1.813325	 0.342411
1.685063	 0.280273
1.523056	 0.355918
1.654851	 0.370405
0.907424	 0.305809
0.840535	 0.871175
1.468397	 0.170295
0.660334	 1.348637
1.197514	 1.006121
1.385158	 1.181038
0.892859	 1.213316
0.523136	 1.497391
0.572211	 1.692855
1.730802	 1.176286
0.221962	 1.806146
1.378720	 1.475261
1.175792	 0.118971
0.596354	 1.268014
1.542642	 1.215757
0.749634	 0.450066
1.521567	 1.590169
1.321242	 0.989963
1.760464	 1.981575
0.338600	 0.957978
0.987697	 1.723758
0.139016	 1.880556
0.937075	 0.662152
1.377947	 1.509286
0.355007	 1.108750
0.685571	 0.576969
0.914896	 0.064291
0.052230	 0.090688
0.183261	 0.648584
1.358702	 1.725904
1.864342	 0.108336
0.175970	 1.385908
1.698505	 1.497212
0.375872	 1.458969
1.478787	 0.714472
0.416948	 0.466484
0.438230	 0.555964
0.347041	 1.375305
1.218116	 1.724988
0.884591	 1.573123
0.833738	 1.570162
0.150093	 1.748633
1.634453	 0.202323
1.839321	 1.817714
0.850907	 1.198024
1.543618	 0.715249
1.306360	 1.719588
0.101157	 1.004866
1.216800	 0.477029
0.463835	 0.695587
1.191501	 0.880783
1.162072	 1.629731
1.436746	 1.509113
1.005036	 0.654862
1.234101	 1.889627
0.227986	 0.067838
1.459789	 0.378078
1.816472	 1.094242
0.580401	 1.655793
0.911957	 1.431309
0.853817	 0.455575
0.146558	 0.160177
0.175163	 0.247715
1.165043	 1.391963
0.724744	 1.628878
0.087550	 1.916244
0.509660	 1.249622
1.545975	 1.946407
0.758735	 0.551012
0.601269	 1.992835
0.440639	 0.829255
0.060674	 1.900428
1.207333	 1.877146
0.994671	 1.787734
1.532939	 1.906627
1.219043	 0.386755
0.362202	 1.365601
0.546932	 0.537365
1.613315	 1.711975
1.929327	 0.338059
1.340852	 0.016877
0.254303	 1.850513
1.266500	 1.800279
1.796919	 0.025234
0.351291	 0.398188
0.018070	 0.791930
1.227443	 0.078743
0.692358	 0.434776
1.955889	 1.687029
0.222510	 1.488828
1.593656	 1.441553
1.875583	 1.955858
0.807154	 0.422515
0.493223	 0.420469
0.134490	 0.422550
0.758528	 1.475343
0.439428	 1.012832
1.325856	 1.705927
0.813111	 1.122775
1.731161	 1.164401
1.520963	 1.749231
1.956331	 0.748406
1.827974	 0.648689
1.183182	 1.783863
0.335718	 1.405692
1.272691	 1.929374
0.847245	 1.148274
1.885232	 1.654399
1.570789	 0.378455
0.074868	 1.705280
0.801005	 0.833397
1.180623	 1.240433
1.846229	 0.506478
0.946360	 0.659339
1.629253	 0.677522
1.823740	 1.150216
0.426753	 1.780071
1.898623	 0.254727
0.428760	 1.081804
0.038590	 0.764478
0.487496	 1.311281
0.693853	 1.334741
0.459555	 0.579085
0.989141	 0.030345
0.957540	 1.064009
1.735624	 1.758546
1.897406	 0.916247
0.998979	 1.743634
1.422725	 1.945339
0.402974	 1.051978
0.622861	 0.226714
0.202195	 1.049613
0.006785	 0.100817
1.304340	 0.435546
1.182622	 1.342931
1.200024	 1.670118
0.654212	 1.893876
1.004860	 1.113768
0.472961	 1.994000
1.144112	 1.430502
1.058009	 0.879736
1.189047	 0.955415
1.795983	 0.188026
0.699049	 1.218708
0.133365	 1.102023
0.270687	 0.756226
1.328737	 0.472882
1.805839	 1.335522
0.573699	 1.110179
1.771068	 1.756321
